"diary_date","collector","debt_id","portfolio_id","action_type","action_detail","rpc","promise_type","promise_date","promise_amt"
"2023-02-01 12:30:09","Shanaz","6900873.T","1727","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 12:30:53","Shanaz","6969755.T","1727","contact","DS -  Debt Settled ","","","","0.00"
"2023-02-01 12:31:24","Greg","15085341.T","1754","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 12:31:35","Shanaz","6962864.T","1727","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 12:32:12","Shanaz","15078105.T","1727","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 12:34:22","Shanaz","6946838.T","1727","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 12:34:25","Vidia","6973758.T","127",,,"","","","0.00"
"2023-02-01 12:35:04","Shanaz","6973633.T","1727","contact","CRW - Client Requested Withdrawal","","","","0.00"
"2023-02-01 12:35:50","Brandi","15050591.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:36:00","Tyeisha","15090598.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 12:36:54","Brandi","15050570.T","1726",,,"","","","0.00"
"2023-02-01 12:37:17","Tyeisha","15091725.T","1720","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 12:37:45","Leona","15079134.T","106","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:37:49","Lydia","15078375.T","1753",,,"","","","0.00"
"2023-02-01 12:37:52","Tyeisha","15091843.T","1720","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 12:38:23","Tyeisha","15092006.T","1720",,,"","","","0.00"
"2023-02-01 12:38:28","Vidia","6927273.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:39:28","Tyeisha","15092042.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 12:39:48","Tyeisha","15092351.T","1720",,,"","","","0.00"
"2023-02-01 12:40:25","Brandi","15055492.T","1726",,,"","","","0.00"
"2023-02-01 12:41:03","Vidia","15037740.T","127",,,"","","","0.00"
"2023-02-01 12:41:12","Corrine","15073506.T","1717","correspondence","ES - Email Sent","","","","0.00"
"2023-02-01 12:41:17","Brandi","15050569.T","1726","correspondence","ES - Email Sent","","","","0.00"
"2023-02-01 12:43:05","Tyeisha","15092401.T","1720",,,"","","","0.00"
"2023-02-01 12:43:30","Tyeisha","15092459.T","1720",,,"","","","0.00"
"2023-02-01 12:44:28","Tyeisha","6955596.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 12:45:07","Corrine","15073761.T","1717","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:45:35","Vidia","15038650.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:46:13","Leona","6960153.T","106","contact","P2PR - Debtor on course for Payment","RPC","","","0.00"
"2023-02-01 12:46:39","Vidia","15043485.T","127",,,"","","","0.00"
"2023-02-01 12:47:57","Brandi","15050510.T","1726",,,"","","","0.00"
"2023-02-01 12:48:00","Krishandai","15070525.T","103","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 12:49:49","Vidia","15050293.T","127",,,"","","","0.00"
"2023-02-01 12:49:58","Vidia","6955037.T","127",,,"","","","0.00"
"2023-02-01 12:49:59","Corrine","15071688.T","1717","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 12:50:09","Tyeisha","15080793.T","1720",,,"","","","0.00"
"2023-02-01 12:50:17","Leona","6907062.T","106","contact","P2PR - Debtor on course for Payment","RPC","","","0.00"
"2023-02-01 12:51:29","Tyeisha","15084613.T","1720",,,"","","","0.00"
"2023-02-01 12:52:55","Vidia","15056450.T","127",,,"","","","0.00"
"2023-02-01 12:53:47","Tyeisha","15073875.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 12:54:01","Krishandai","15071549.T","103","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 12:55:15","Brandi","15050450.T","1726","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-01 12:56:08","Leona","15067023.T","106","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-01 12:56:20","Brandi","15050441.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:57:17","Vidia","15056458.T","1720",,,"","","","0.00"
"2023-02-01 12:57:54","Leona","15074122.T","106","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 12:58:59","Brandi","15050435.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:00:38","Tyeisha","15079878.T","1720",,,"","","","0.00"
"2023-02-01 13:00:54","Vidia","15058765.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:02:10","Greg","6921534.T","1754","contact","P2PF - 30 Full Settlement - Within 30 days","RPC","once","2023-02-03","137.04"
"2023-02-01 13:02:15","Krishandai","15071266.T","103","contact","IM - Incoming Message","","","","0.00"
"2023-02-01 13:04:07","Leona","15077118.T","106","contact","P2PR - Debtor on course for Payment","RPC","","","0.00"
"2023-02-01 13:06:24","Corrine","15043458.T","1717","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-01 13:07:14","Leona","15039810.T","106","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 13:07:47","Vidia","6882068.T","1727","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:09:31","Leona","6974251.T","106","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:13:02","Leona","6916087.T","106","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:13:09","Vidia","15059358.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:13:12","Juliette","15079381.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:14:13","Juliette","15079813.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:14:20","Corrine","6950115.T","1717","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:15:08","Juliette","15079817.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:16:01","Vidia","15062913.T","127",,,"","","","0.00"
"2023-02-01 13:16:27","Greg","15093515.T","1754",,,"","","","0.00"
"2023-02-01 13:18:01","Corrine","6906573.T","1717","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:21:07","Juliette","15079841.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:22:13","Corrine","15072464.T","1717","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:22:37","Juliette","15080196.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:23:10","Vidia","15072810.T","127","correspondence","CBL - Credit Bureau Letter","","","","0.00"
"2023-02-01 13:23:43","Corrine","15073269.T","1717","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:24:20","Vidia","15079364.T","127",,,"","","","0.00"
"2023-02-01 13:26:07","Vidia","15091313.T","127",,,"","","","0.00"
"2023-02-01 13:26:43","Vidia","6864956.T","127",,,"","","","0.00"
"2023-02-01 13:28:14","Juliette","15088047.T","1751","contact","IM - Incoming Message","","","","0.00"
"2023-02-01 13:34:19","Vidia","15084645.T","1727","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:34:45","Vidia","6920458.T","127","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:35:07","Lydia","15075717.T","1753",,,"","","","0.00"
"2023-02-01 13:35:16","Damian","15075787.T","1729","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-01 13:35:43","Damian","15076110.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:36:41","Juliette","15080199.T","1751","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 13:37:19","Vidia","6916163.T","127",,,"","","","0.00"
"2023-02-01 13:37:37","Rashida","15069774.T","1728",,,"","","","0.00"
"2023-02-01 13:38:20","Damian","15083835.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:38:31","Lydia","6946934.T","1753",,,"","","","0.00"
"2023-02-01 13:38:43","Vidia","6890557.T","127","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:39:07","Damian","15083847.T","1729","contact","CAF - Client Awaiting Feedback","","","","0.00"
"2023-02-01 13:39:25","Juliette","15080651.T","1751","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 13:40:57","Leona","15077455.T","32","correspondence","ES - Email Sent","","","","0.00"
"2023-02-01 13:41:12","Damian","15086356.T","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 13:41:45","Corrine","15073482.T","1717","attempt","NABT - No answer - Busy tone","","","","0.00"
"2023-02-01 13:42:00","Damian","15083940.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:42:20","Lydia","15073252.T","1753",,,"","","","0.00"
"2023-02-01 13:43:58","Leona","6902211.T","106","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:44:11","Damian","15082443.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:44:59","Juliette","15080861.T","1751","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 13:45:25","Rashida","15070982.T","1728",,,"","","","0.00"
"2023-02-01 13:46:04","Vidia","15076275.T","127",,,"","","","0.00"
"2023-02-01 13:46:07","Shanaz","15090824.T","1727","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 13:46:13","Vidia","15076276.T","127",,,"","","","0.00"
"2023-02-01 13:46:23","Vidia","15076278.T","127",,,"","","","0.00"
"2023-02-01 13:46:31","Vidia","15076280.T","127",,,"","","","0.00"
"2023-02-01 13:46:33","Juliette","15080963.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:46:40","Vidia","15076284.T","127",,,"","","","0.00"
"2023-02-01 13:46:42","Leona","6901750.T","106","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:46:49","Vidia","15076288.T","127",,,"","","","0.00"
"2023-02-01 13:46:57","Vidia","15076291.T","127",,,"","","","0.00"
"2023-02-01 13:47:02","Rashida","15070082.T","1728",,,"","","","0.00"
"2023-02-01 13:47:06","Vidia","15076292.T","127",,,"","","","0.00"
"2023-02-01 13:47:15","Vidia","15076295.T","127",,,"","","","0.00"
"2023-02-01 13:47:24","Vidia","15076299.T","127",,,"","","","0.00"
"2023-02-01 13:47:33","Vidia","15076301.T","127",,,"","","","0.00"
"2023-02-01 13:47:42","Vidia","15076306.T","127",,,"","","","0.00"
"2023-02-01 13:48:02","Sarah","15038471.T","1718","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:48:37","Damian","15084133.T","1729","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-01 13:48:56","Vidia","6907270.T","127","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 13:49:22","Vidia","6907570.T","127","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 13:49:41","Damian","15084261.T","1729","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 13:50:29","Lydia","15082722.T","1753","correspondence","CBL - Credit Bureau Letter","","","","0.00"
"2023-02-01 13:51:16","Leona","6893341.T","106","contact","P2PR - Debtor on course for Payment","RPC","","","0.00"
"2023-02-01 13:51:25","Rashida","15070517.T","1728",,,"","","","0.00"
"2023-02-01 13:52:36","Shanaz","6926915.T","1727","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:53:08","Damian","15073968.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:53:19","Rashida","15069908.T","1728",,,"","","","0.00"
"2023-02-01 13:53:26","Damian","15084427.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:53:47","Damian","15076587.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:54:22","Lydia","15074753.T","1753","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 13:54:35","Rashida","6903160.T","1728",,,"","","","0.00"
"2023-02-01 13:55:01","Damian","15078305.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:55:24","Damian","15077483.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:55:37","Damian","15084509.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:55:47","Vidia","6916004.T","127",,,"","","","0.00"
"2023-02-01 13:55:57","Damian","15084501.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 13:56:18","Rashida","15075980.T","1728","correspondence","DL - Demand Letter issued","","","","0.00"
"2023-02-01 13:56:20","Vidia","6949521.T","127",,,"","","","0.00"
"2023-02-01 13:57:02","Damian","15084899.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:57:10","Rashida","15076047.T","1728",,,"","","","0.00"
"2023-02-01 13:58:01","Rashida","15076080.T","1728",,,"","","","0.00"
"2023-02-01 13:58:03","Damian","15082445.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 13:58:08","Krishandai","15071266.T","103","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:58:14","Sarah","15092615.T","1718","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 13:58:27","Damian","15074135.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 13:59:02","Corrine","15081069.T","1717","contact","P2PSP - Small payments via installment","","monthly","2023-02-28","500.00"
"2023-02-01 13:59:20","Rashida","15076371.T","1728",,,"","","","0.00"
"2023-02-01 13:59:30","Damian","15085157.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:00:18","Vidia","15038960.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 14:01:03","Rashida","15076418.T","1728",,,"","","","0.00"
"2023-02-01 14:01:51","Rashida","15076424.T","1728",,,"","","","0.00"
"2023-02-01 14:02:32","Vidia","15078893.T","127",,,"","","","0.00"
"2023-02-01 14:03:13","Rashida","15076520.T","1728",,,"","","","0.00"
"2023-02-01 14:03:31","Juliette","15080964.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 14:03:42","Corrine","6914645.T","1717","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 14:04:50","Lydia","15085557.T","1753","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 14:05:01","Juliette","15081416.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 14:05:09","Leona","6885945.T","106","contact","PDP - Payment to be made - Direct Payment & Credit Advices","RPC","","","0.00"
"2023-02-01 14:05:14","Damian","15085367.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 14:05:35","Damian","15084200.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 14:05:55","Damian","15079141.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:06:07","Brandi","15055496.T","1726","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 14:06:11","Vidia","15090890.T","127","correspondence","CBL - Credit Bureau Letter","","","","0.00"
"2023-02-01 14:06:36","Damian","15085382.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 14:06:50","Leona","6881066.T","106","contact","P2PR - Debtor on course for Payment","RPC","","","0.00"
"2023-02-01 14:07:48","Corrine","15044645.T","1717","contact","P2PSP - Small payments via installment","","","2023-02-15","100.00"
